"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2018","583.25","583.25","583.25","583.25","","0.17%"
"06/17/2018","582.25","582.25","582.25","582.25","","-1.40%"
"06/10/2018","590.50","590.50","590.50","590.50","","-1.09%"
"06/03/2018","597.00","597.00","597.00","597.00","","-2.57%"
"05/27/2018","612.75","612.75","612.75","612.75","","0.20%"
"05/20/2018","611.50","611.50","611.50","611.50","","0.16%"
"05/13/2018","610.50","610.50","610.50","610.50","","1.41%"
"05/06/2018","602.00","602.00","602.00","602.00","","1.18%"
"04/29/2018","595.00","595.00","595.00","595.00","","-4.49%"
"04/22/2018","623.00","623.00","623.00","623.00","","-0.24%"
"04/15/2018","624.50","624.50","624.50","624.50","","-0.12%"
"04/08/2018","625.25","625.25","625.25","625.25","","-3.02%"
"04/01/2018","644.75","644.75","644.75","644.75","","3.37%"
"03/25/2018","623.75","623.75","623.75","623.75","","0.12%"
"03/18/2018","623.00","623.00","623.00","623.00","","0.44%"
"03/11/2018","620.25","620.25","620.25","620.25","","1.10%"
"03/04/2018","613.50","613.50","613.50","613.50","","-3.00%"
"02/25/2018","632.50","632.50","632.50","632.50","","-1.21%"
"02/18/2018","640.25","640.25","640.25","640.25","","-0.12%"
"02/11/2018","641.00","641.00","641.00","641.00","","0.55%"
"02/04/2018","637.50","637.50","637.50","637.50","","0.43%"
"01/28/2018","634.75","634.75","634.75","634.75","","-0.78%"
"01/21/2018","639.75","639.75","639.75","639.75","","0.91%"
"01/14/2018","634.00","634.00","634.00","634.00","","-1.13%"
"01/07/2018","641.25","641.25","641.25","641.25","","-1.00%"
"12/31/2017","647.75","647.75","647.75","647.75","","5.54%"
"12/24/2017","613.75","613.75","613.75","613.75","","0.61%"
"12/17/2017","610.00","610.00","610.00","610.00","","-0.89%"
"12/10/2017","615.50","615.50","615.50","615.50","","0.86%"
"12/03/2017","610.25","610.25","610.25","610.25","","-4.09%"
"11/26/2017","636.25","636.25","636.25","636.25","","-2.19%"
"11/19/2017","650.50","650.50","650.50","650.50","","-0.91%"
"11/12/2017","656.50","656.50","656.50","656.50","","-1.46%"
"11/05/2017","666.25","666.25","666.25","666.25","","0.41%"
"10/29/2017","663.50","663.50","663.50","663.50","","2.12%"
"10/22/2017","649.75","649.75","649.75","649.75","","0.70%"
"10/15/2017","645.25","645.25","645.25","645.25","","-0.23%"
"10/08/2017","646.75","646.75","646.75","646.75","","0.58%"
"10/01/2017","643.00","643.00","643.00","643.00","","-2.50%"
"09/24/2017","659.50","659.50","659.50","659.50","","-0.26%"
"09/17/2017","661.25","661.25","661.25","661.25","","-5.33%"
"12/25/2016","698.50","698.50","698.50","698.50","","0.36%"
"12/18/2016","696.00","696.00","696.00","696.00","","-1.21%"
"12/11/2016","704.50","704.50","704.50","704.50","","1.18%"
"12/04/2016","696.25","696.25","696.25","696.25","","0.76%"
"11/27/2016","691.00","691.00","691.00","691.00","","2.37%"
"11/20/2016","675.00","675.00","675.00","675.00","","4.81%"
"11/13/2016","644.00","644.00","644.00","644.00","","-3.12%"
"11/06/2016","664.75","664.75","664.75","664.75","","2.70%"
"10/30/2016","647.25","647.25","647.25","647.25","","-2.19%"
"10/23/2016","661.75","661.75","661.75","661.75","","1.85%"
"10/16/2016","649.75","649.75","649.75","649.75","","2.89%"
"10/09/2016","631.50","631.50","631.50","631.50","","2.14%"
"10/02/2016","618.25","618.25","618.25","618.25","","-2.02%"
"09/25/2016","631.00","631.00","631.00","631.00","","-2.92%"
"09/18/2016","650.00","650.00","650.00","650.00","","5.48%"
"09/11/2016","616.25","616.25","616.25","616.25","0.04K","-2.57%"
"09/04/2016","632.50","632.50","632.50","632.50","0.04K","1.98%"
"08/28/2016","620.25","620.25","620.25","620.25","","-0.72%"
"08/21/2016","624.75","624.75","624.75","624.75","","-0.95%"
"08/14/2016","630.75","630.75","630.75","630.75","","2.69%"
"08/07/2016","614.25","614.25","614.25","614.25","0.04K","3.71%"
"07/31/2016","592.25","592.25","592.25","592.25","","4.22%"
"07/24/2016","568.25","568.25","568.25","568.25","","1.11%"
"11/29/2015","562.00","562.00","562.00","562.00","","0.58%"
"11/22/2015","558.75","558.75","558.75","558.75","","4.98%"
"11/15/2015","532.25","532.25","532.25","532.25","","-0.84%"
"11/08/2015","536.75","536.75","536.75","536.75","","-0.56%"
"11/01/2015","539.75","539.75","539.75","539.75","","-1.68%"
"10/25/2015","549.00","549.00","549.00","549.00","","-0.32%"
"10/18/2015","550.75","550.75","550.75","550.75","","-0.54%"
"10/11/2015","553.75","553.75","553.75","553.75","","3.07%"
"10/04/2015","537.25","537.25","537.25","537.25","","0.14%"
"09/27/2015","536.50","536.50","536.50","536.50","","0.56%"
"09/20/2015","533.50","533.50","533.50","533.50","","7.61%"
"09/13/2015","495.75","495.75","497.25","497.25","","0.20%"
"09/06/2015","494.75","494.75","494.75","494.75","","3.83%"
"08/30/2015","476.50","476.50","476.50","476.50","","0.79%"
"08/23/2015","472.75","472.75","472.75","472.75","","-0.84%"
"08/16/2015","476.75","476.75","476.75","476.75","","-5.55%"
"08/09/2015","504.75","504.75","504.75","504.75","","-2.98%"
"08/02/2015","520.25","520.25","520.25","520.25","","-6.30%"
"07/26/2015","555.25","555.25","555.25","555.25","","-2.93%"
"07/19/2015","572.00","572.00","572.00","572.00","","-0.61%"
"07/12/2015","575.50","575.50","575.50","575.50","","-0.78%"
"07/05/2015","580.00","580.00","580.00","580.00","","-3.53%"
"06/28/2015","601.25","601.25","601.25","601.25","","-0.66%"
"06/21/2015","605.25","605.25","605.25","605.25","","0.41%"
"06/14/2015","602.75","602.75","602.75","602.75","","-0.94%"
"06/07/2015","608.50","608.50","608.50","608.50","","-3.49%"
"05/31/2015","630.50","630.50","630.50","630.50","","3.74%"
"05/24/2015","607.75","607.75","607.75","607.75","","2.23%"
"05/17/2015","594.50","594.50","594.50","594.50","","-3.37%"
"05/10/2015","615.25","615.25","615.25","615.25","","2.76%"
"05/03/2015","598.75","598.75","598.75","598.75","","1.14%"
"04/26/2015","592.00","592.00","592.00","592.00","","-1.04%"
"04/19/2015","598.25","598.25","598.25","598.25","","1.23%"
"04/12/2015","591.00","591.00","591.00","591.00","","1.33%"
"04/05/2015","583.25","583.25","583.25","583.25","","-0.89%"
"03/29/2015","588.50","588.50","588.50","588.50","","-0.42%"
"03/22/2015","591.00","591.00","591.00","591.00","","1.72%"
"03/15/2015","581.00","581.00","581.00","581.00","","-4.75%"
"03/08/2015","610.00","610.00","610.00","610.00","","-2.71%"
"03/01/2015","627.00","627.00","627.00","627.00","","-1.61%"
"02/22/2015","637.25","637.25","637.25","637.25","","-0.31%"
"02/15/2015","639.25","639.25","639.25","639.25","","-0.04%"
"02/08/2015","639.50","639.50","639.50","639.50","","-3.25%"
"02/01/2015","661.00","661.00","661.00","661.00","","11.61%"
"01/25/2015","592.25","592.25","592.25","592.25","","-4.55%"
"01/18/2015","620.50","620.50","620.50","620.50","","-4.24%"
"01/11/2015","648.00","648.00","648.00","648.00","","-2.00%"
"01/04/2015","661.25","661.25","661.25","661.25","","1.61%"
"12/28/2014","650.75","650.75","650.75","650.75","","0.81%"
"12/21/2014","645.50","645.50","645.50","645.50","","4.20%"
"12/14/2014","619.50","619.50","619.50","619.50","","-0.24%"
"12/07/2014","621.00","621.00","621.00","621.00","","-1.11%"
"11/30/2014","628.00","628.00","628.00","628.00","","-2.60%"
"11/23/2014","644.75","644.75","644.75","644.75","","-3.15%"
"11/16/2014","665.75","665.75","665.75","665.75","","-0.78%"
"11/09/2014","671.00","671.00","671.00","671.00","","2.25%"
"11/02/2014","656.25","656.25","656.25","656.25","","-6.48%"
"10/26/2014","701.75","701.75","701.75","701.75","","5.57%"
"10/19/2014","664.75","664.75","664.75","664.75","","1.99%"
"10/12/2014","651.75","651.75","651.75","651.75","","-2.76%"
"10/05/2014","670.25","670.25","670.25","670.25","","0.30%"
"09/28/2014","668.25","668.25","668.25","668.25","","0.15%"
"09/21/2014","667.25","667.25","667.25","667.25","","2.46%"
"09/14/2014","651.25","651.25","651.25","651.25","","-0.08%"
"09/07/2014","651.75","651.75","651.75","651.75","","2.60%"
"08/31/2014","635.25","635.25","635.25","635.25","","3.93%"
"08/24/2014","611.25","611.25","611.25","611.25","","-3.32%"
"08/17/2014","632.25","632.25","632.25","632.25","","-5.74%"
"08/10/2014","670.75","670.75","670.75","670.75","","-3.38%"
"08/03/2014","694.25","694.25","694.25","694.25","","-2.49%"
"07/27/2014","712.00","712.00","712.00","712.00","","0.00%"
"07/20/2014","712.00","712.00","712.00","712.00","","-1.73%"
"07/13/2014","724.50","724.50","724.50","724.50","","-1.56%"
"07/06/2014","736.00","736.00","736.00","736.00","","-2.68%"
"06/29/2014","756.25","756.25","756.25","756.25","","-0.62%"
"06/22/2014","761.00","761.00","761.00","761.00","","0.33%"
"06/15/2014","758.50","758.50","758.50","758.50","","1.51%"
"06/08/2014","747.25","747.25","747.25","747.25","","-0.23%"
"06/01/2014","749.00","749.00","749.00","749.00","","-0.60%"
"05/25/2014","753.50","753.50","753.50","753.50","","-3.86%"
"05/18/2014","783.75","783.75","783.75","783.75","","-1.82%"
"05/11/2014","798.25","798.25","798.25","798.25","","-0.03%"
"05/04/2014","798.50","798.50","798.50","798.50","","0.66%"
"04/27/2014","793.25","793.25","793.25","793.25","","-2.40%"
"04/20/2014","812.75","812.75","817.75","814.25","","-0.49%"
"04/13/2014","816.75","816.75","816.75","816.75","","1.15%"
"04/06/2014","807.50","807.50","807.50","807.50","","-0.22%"
"03/30/2014","809.25","809.25","809.25","809.25","","-0.09%"
"12/29/2013","810.00","810.00","810.00","810.00","","1.35%"
"12/22/2013","799.25","799.25","799.25","799.25","","1.56%"
"12/15/2013","787.00","787.00","787.00","787.00","","-3.32%"
"12/08/2013","814.00","814.00","814.00","814.00","","-1.90%"
"12/01/2013","829.75","829.75","816.50","822.00","","0.85%"
"11/24/2013","822.75","822.75","824.25","812.25","","-0.09%"
"11/17/2013","823.50","823.50","836.00","810.50","","1.64%"
"11/10/2013","810.25","810.25","814.50","787.25","","2.99%"
"11/03/2013","786.75","786.75","786.75","794.75","","-5.21%"
"10/27/2013","830.00","830.00","807.25","814.75","","6.96%"
"10/20/2013","776.00","776.00","776.00","786.50","","1.77%"
"10/13/2013","762.50","762.50","762.50","762.50","","1.77%"
"10/06/2013","749.25","749.25","749.25","749.25","","3.88%"
"09/29/2013","721.25","721.25","721.25","721.25","","0.63%"
"09/22/2013","716.75","716.75","716.75","716.75","","-1.38%"
"09/15/2013","726.75","726.75","726.75","726.75","","0.97%"
"09/08/2013","719.75","719.75","719.75","719.75","","-2.41%"
"09/01/2013","737.50","737.50","737.50","737.50","","1.27%"
"08/25/2013","728.25","728.25","728.25","728.25","","1.60%"
"08/18/2013","716.75","716.75","716.75","716.75","","1.77%"
"08/11/2013","704.25","704.25","704.25","704.25","","3.95%"
"08/04/2013","677.50","677.50","677.50","680.50","","-2.38%"
"07/28/2013","694.00","694.00","694.00","694.00","","1.80%"
"07/21/2013","681.75","681.75","715.25","675.75","","-3.40%"
"07/14/2013","705.75","705.75","709.25","703.50","","-2.96%"
"07/07/2013","727.25","727.25","744.25","740.00","","-2.90%"
"06/30/2013","749.00","749.00","746.75","737.75","","1.56%"
"06/23/2013","737.50","737.50","737.50","737.75","","-3.06%"
"06/16/2013","760.75","760.75","760.75","756.25","","-1.10%"
"06/09/2013","769.25","769.25","769.25","769.25","","-3.54%"
"06/02/2013","797.50","797.50","781.00","797.50","","2.54%"
"05/26/2013","777.75","777.75","777.75","777.75","0.12K","-0.45%"
"05/19/2013","781.25","781.25","781.25","769.25","","0.90%"
"05/12/2013","774.25","774.25","774.25","774.25","","-0.23%"
"05/05/2013","776.00","776.00","740.00","776.00","","5.04%"
"04/28/2013","738.75","738.75","765.75","738.75","","-3.30%"
"04/21/2013","764.00","750.00","766.25","750.00","0.26K","1.02%"
"04/14/2013","756.25","756.25","756.25","756.25","","-2.04%"
"04/07/2013","772.00","772.00","777.25","772.00","","0.29%"
"03/31/2013","769.75","769.75","766.75","769.75","","-2.53%"
"03/24/2013","789.75","789.75","799.75","783.50","","-0.54%"
"03/17/2013","794.00","794.00","790.25","766.25","0.04K","4.51%"
"03/10/2013","759.75","759.75","788.25","769.75","","-3.55%"
"03/03/2013","787.75","787.75","784.25","769.50","","1.68%"
"02/24/2013","774.75","774.75","796.25","761.75","","-2.46%"
"02/17/2013","794.25","794.25","831.00","802.00","","-1.76%"
"02/10/2013","808.50","808.50","817.75","819.75","","-2.21%"
"02/03/2013","826.75","826.75","833.00","817.25","","0.46%"
"01/27/2013","823.00","824.75","831.50","797.25","0.01K","2.62%"
"01/20/2013","802.00","802.00","814.50","800.25","","-0.34%"
"01/13/2013","804.75","798.00","811.50","783.00","0.01K","2.58%"
"01/06/2013","784.50","784.50","811.00","774.00","","-1.72%"
"12/30/2012","798.25","798.25","821.75","799.50","","-2.15%"
"12/23/2012","815.75","815.75","818.25","808.00","","7.58%"
"12/16/2012","758.25","758.25","783.00","749.00","","3.76%"
"12/09/2012","730.75","730.75","730.75","730.75","","-2.92%"
"12/02/2012","752.75","752.75","786.75","750.50","","-2.02%"
"11/25/2012","768.25","768.25","802.75","771.00","","-1.85%"
"11/18/2012","782.75","782.75","823.25","779.50","","-0.89%"
"11/11/2012","789.75","789.75","789.75","786.00","","4.36%"
"11/04/2012","756.75","756.75","756.75","756.75","","-4.51%"
"10/28/2012","792.50","792.50","826.00","795.50","","-7.17%"
"10/21/2012","853.75","853.75","854.00","826.75","","5.24%"
"10/14/2012","811.25","811.25","839.50","801.75","","-0.70%"
"10/07/2012","817.00","817.00","817.00","817.00","","4.58%"
"09/30/2012","781.25","781.25","794.75","759.25","","-8.06%"
"09/23/2012","849.75","849.75","867.00","829.00","","-7.79%"
"09/16/2012","921.50","960.00","960.00","905.25","0.03K","-2.97%"
"09/09/2012","949.75","949.75","949.75","924.25","","1.04%"
"09/02/2012","940.00","940.00","992.50","933.50","","0.97%"
"08/26/2012","931.00","931.00","1,000.75","955.50","","0.00%"
"08/19/2012","931.00","931.00","1,002.00","986.75","","0.00%"
"08/12/2012","931.00","931.00","945.25","917.25","","0.40%"
"08/05/2012","927.25","927.25","927.00","935.25","","-2.39%"
"07/29/2012","950.00","950.00","949.25","928.75","","-1.53%"
"07/22/2012","964.75","964.75","925.50","897.25","","0.00%"
"07/15/2012","964.75","964.75","988.00","947.50","","-0.46%"
"07/08/2012","969.25","977.25","989.25","977.25","0.00K","-1.82%"
"07/01/2012","987.25","987.25","1,001.75","980.75","","4.17%"
"06/24/2012","947.75","947.75","959.25","934.25","","1.66%"
"06/17/2012","932.25","960.75","963.50","892.00","0.00K","4.34%"
"06/10/2012","893.50","893.50","934.25","893.50","","-4.31%"
"06/03/2012","933.75","933.75","955.50","916.00","","-1.24%"
"05/27/2012","945.50","945.50","945.50","945.50","","-4.25%"
"05/20/2012","987.50","987.50","998.50","950.00","","-0.03%"
"05/13/2012","987.75","987.75","1,055.00","969.75","","-7.38%"
"05/06/2012","1,066.50","1,066.50","1,106.00","1,076.50","","-3.57%"
"04/29/2012","1,106.00","1,157.00","1,157.00","1,100.00","0.04K","-2.64%"
"04/22/2012","1,136.00","1,153.50","1,154.00","1,129.00","0.04K","-0.22%"
"04/15/2012","1,138.50","1,137.50","1,141.50","1,122.75","0.03K","-1.77%"
"04/08/2012","1,159.00","1,159.00","1,159.00","1,159.00","","-0.73%"
"04/01/2012","1,167.50","1,171.00","1,171.00","1,163.00","0.01K","5.73%"
"03/25/2012","1,104.25","1,104.25","1,139.75","1,113.25","","-0.52%"
"03/18/2012","1,110.00","1,110.00","1,109.75","1,085.00","","-0.47%"
"03/11/2012","1,115.25","1,115.25","1,115.25","1,116.00","","-0.09%"
"03/04/2012","1,116.25","1,116.25","1,116.25","1,076.00","","2.76%"
"02/26/2012","1,086.25","1,086.25","1,086.25","1,086.25","","-0.34%"
"02/19/2012","1,090.00","1,090.00","1,080.50","1,090.00","","2.68%"
"02/12/2012","1,061.50","1,061.50","1,056.25","1,055.50","","2.51%"
"02/05/2012","1,035.50","1,035.50","1,035.50","1,035.50","","0.95%"
"01/29/2012","1,025.75","1,025.75","1,016.50","995.75","","-0.02%"
"01/22/2012","1,026.00","1,026.00","1,020.00","1,046.50","","2.40%"
"01/15/2012","1,002.00","1,002.00","995.50","1,007.75","","-1.64%"
"01/08/2012","1,018.75","1,018.75","1,018.75","1,018.75","","-0.10%"
"01/01/2012","1,019.75","1,019.75","1,020.00","1,011.25","","1.64%"
"12/25/2011","1,003.25","1,003.25","1,014.25","1,003.25","","4.94%"
"12/18/2011","956.00","956.00","995.00","956.00","","1.84%"
"12/11/2011","938.75","938.75","938.75","938.75","","-1.57%"
"12/04/2011","953.75","953.75","989.50","953.75","","-2.95%"
"11/27/2011","982.75","982.75","979.50","968.50","","2.91%"
"11/20/2011","955.00","955.00","955.00","967.50","","-5.35%"
"11/13/2011","1,009.00","1,009.00","1,010.00","1,009.00","","1.43%"
"11/06/2011","994.75","994.75","994.75","956.00","","3.57%"
"10/30/2011","960.50","960.50","952.25","936.25","","-0.54%"
"10/23/2011","965.75","965.75","965.75","965.75","","5.58%"
"10/16/2011","914.75","914.75","914.75","914.75","","0.97%"
"10/09/2011","906.00","906.00","906.00","906.00","","3.45%"
"10/02/2011","875.75","875.75","875.75","875.75","","-3.79%"
"09/25/2011","910.25","910.25","910.25","910.25","","-3.32%"
"09/18/2011","941.50","941.50","941.50","941.50","","-5.26%"
"09/11/2011","993.75","993.75","993.75","993.75","","-2.62%"
"09/04/2011","1,020.50","1,020.50","1,020.50","1,020.50","","-0.66%"
"08/28/2011","1,027.25","1,027.25","1,027.25","1,027.25","","3.29%"
"08/21/2011","994.50","994.50","994.50","994.50","","-1.02%"
"08/14/2011","1,004.75","1,004.75","1,004.75","1,004.75","","-0.35%"
"08/07/2011","1,008.25","1,008.25","1,008.25","1,008.25","","-0.59%"
"07/31/2011","1,014.25","1,014.25","1,014.25","1,014.25","","-3.13%"
"07/24/2011","1,047.00","1,047.00","1,047.00","1,047.00","","-0.55%"
"07/17/2011","1,052.75","1,052.75","1,052.75","1,052.75","","2.68%"
"07/10/2011","1,025.25","1,025.25","1,025.25","1,039.00","","-0.22%"
"07/03/2011","1,027.50","1,027.50","1,027.50","1,027.50","","2.09%"
"06/26/2011","1,006.50","1,006.50","1,006.50","1,006.50","","1.74%"
"06/19/2011","989.25","1,080.00","1,095.00","1,080.00","0.02K","-9.24%"
"06/12/2011","1,090.00","1,090.00","1,095.00","1,090.00","0.07K","1.51%"
"06/05/2011","1,073.75","1,073.75","1,145.75","1,101.25","","-4.30%"
"05/29/2011","1,122.00","1,133.75","1,148.75","1,107.75","0.00K","-0.66%"
"05/22/2011","1,129.50","1,129.50","1,138.00","1,091.75","","1.12%"
"05/15/2011","1,117.00","1,086.75","1,125.50","1,046.50","0.01K","2.78%"
"05/08/2011","1,086.75","1,092.75","1,095.00","1,073.50","0.01K","0.42%"
"05/01/2011","1,082.25","1,082.25","1,134.00","1,042.00","","-4.12%"
"04/24/2011","1,128.75","1,083.00","1,127.75","1,073.75","0.00K","2.82%"
"04/17/2011","1,097.75","1,072.75","1,108.25","1,061.75","0.00K","-0.32%"
"04/10/2011","1,101.25","1,101.25","1,142.75","1,103.25","","-2.72%"
"04/03/2011","1,132.00","1,104.50","1,133.50","1,092.00","0.01K","2.17%"
"03/27/2011","1,108.00","1,089.00","1,116.25","1,063.75","0.00K","-0.20%"
"03/20/2011","1,110.25","1,135.75","1,142.00","1,046.00","0.02K","-1.86%"
"03/13/2011","1,131.25","1,075.00","1,142.00","1,068.75","0.03K","2.21%"
"03/06/2011","1,106.75","1,216.50","1,218.25","1,143.00","0.01K","-8.67%"
"02/27/2011","1,211.75","1,160.25","1,217.25","1,138.25","0.00K","2.06%"
"02/20/2011","1,187.25","1,197.75","1,212.75","1,088.50","0.03K","-5.11%"
"02/13/2011","1,251.25","1,240.50","1,251.75","1,202.75","0.00K","-3.68%"
"02/06/2011","1,299.00","1,273.75","1,298.50","1,259.75","0.00K","4.72%"
"01/30/2011","1,240.50","1,275.25","1,295.50","1,247.50","0.00K","1.81%"
"01/23/2011","1,218.50","1,227.50","1,251.75","1,186.75","0.01K","-1.44%"
"01/16/2011","1,236.25","1,210.25","1,246.50","1,181.00","0.01K","2.64%"
"01/09/2011","1,204.50","1,204.50","1,240.00","1,184.50","","-2.09%"
"01/02/2011","1,230.25","1,260.00","1,266.75","1,216.50","0.00K","-3.42%"
"12/26/2010","1,273.75","1,273.75","1,252.00","1,195.25","","7.17%"
"12/19/2010","1,188.50","1,133.00","1,187.25","1,109.25","0.00K","5.48%"
"12/12/2010","1,126.75","1,167.50","1,179.25","1,119.75","0.00K","-2.74%"
"12/05/2010","1,158.50","1,126.25","1,148.75","1,120.25","0.00K","2.82%"
"11/28/2010","1,126.75","1,054.50","1,128.50","1,030.25","0.01K","9.82%"
"11/21/2010","1,026.00","1,058.25","1,059.25","988.25","0.01K","-0.68%"
"11/14/2010","1,033.00","1,019.75","1,085.00","992.25","0.01K","-4.15%"
"11/07/2010","1,077.75","1,055.00","1,093.00","1,055.00","0.01K","2.55%"
"10/31/2010","1,051.00","1,055.00","1,055.25","992.25","","6.40%"
"10/24/2010","987.75","995.00","1,004.00","968.25","0.01K","3.43%"
"10/17/2010","955.00","939.00","967.25","924.25","0.03K","1.19%"
"10/10/2010","943.75","935.75","949.50","931.75","0.01K","5.98%"
"10/03/2010","890.50","894.50","903.25","857.25","0.00K","4.03%"
"09/26/2010","856.00","877.00","896.75","855.25","0.05K","-3.74%"
"09/19/2010","889.25","867.50","892.00","843.75","0.01K","4.93%"
"09/12/2010","847.50","847.50","857.00","834.25","","0.09%"
"09/05/2010","846.75","846.75","858.75","847.00","","1.90%"
"08/29/2010","831.00","808.75","823.75","748.00","0.02K","2.53%"
"08/22/2010","810.50","818.75","832.75","790.50","0.01K","0.46%"
"08/15/2010","806.75","846.00","852.50","809.00","0.01K","-5.26%"
"08/08/2010","851.50","855.50","869.00","844.00","0.02K","1.73%"
"08/01/2010","837.00","808.50","855.75","804.25","0.04K","5.65%"
"07/25/2010","792.25","782.75","790.50","772.00","0.00K","1.93%"
"07/18/2010","777.25","754.50","777.75","752.50","0.00K","2.54%"
"07/11/2010","758.00","744.75","755.25","744.75","0.00K","5.87%"
"07/04/2010","716.00","707.00","721.25","707.00","0.01K","-0.97%"
"06/27/2010","723.00","732.00","742.50","732.00","0.00K","-1.83%"
"06/20/2010","736.50","744.25","754.75","734.25","0.01K","-0.10%"
"06/13/2010","737.25","733.25","738.25","725.00","0.00K","1.97%"
"06/06/2010","723.00","731.50","731.50","718.00","0.00K","-1.16%"
"05/30/2010","731.50","743.00","749.50","731.75","0.02K","-0.71%"
